L	opf	cc	jcc
0.486	0.0188526	0.0230667	0.0209612
0.487	0.0188099	0.023032	0.0208905
0.488	0.0187754	0.0230012	0.0208324
0.489	0.0187403	0.0229714	0.0207747
0.49	0.0186982	0.0229356	0.0207091
0.491	0.0186641	0.0229062	0.0206487
0.492	0.0186246	0.022873	0.0205818
0.493	0.0185968	0.0228505	0.0205306
0.494	0.0185463	0.022811	0.0204605
0.495	0.0185219	0.0227903	0.0204065
0.496	0.0184898	0.0227645	0.0203517
0.497	0.0184538	0.0227367	0.020294
0.498	0.018419	0.0227088	0.0202387
0.499	0.0183741	0.0226734	0.020171
0.5	0.0183439	0.0226492	0.0201232
0.501	0.018305	0.0226177	0.0200606
0.502	0.0182791	0.0225991	0.0200122
0.503	0.0182397	0.0225693	0.0199526
0.504	0.0182062	0.0225431	0.0199014
0.505	0.0181708	0.0225165	0.0198483
0.506	0.0181415	0.022493	0.0197993
0.507	0.0180976	0.0224613	0.0197404
0.508	0.018055	0.0224268	0.0196829
0.509	0.0180242	0.0224048	0.0196305
0.51	0.0179908	0.0223798	0.0195813
0.511	0.0179448	0.0223429	0.0195215
0.512	0.0179257	0.0223298	0.0194816
0.513	0.0178889	0.0223033	0.0194373
0.514	0.0178544	0.0222764	0.0193814
0.515	0.0178129	0.0222442	0.0193292
0.516	0.0177816	0.0222221	0.0192828
0.517	0.0177558	0.0222045	0.0192453
0.518	0.0177076	0.0221679	0.0191892
0.519	0.0176688	0.0221365	0.0191304
0.52	0.0176346	0.022112	0.0190901
0.521	0.0175976	0.0220839	0.0190413
0.522	0.0175654	0.0220615	0.0189966
0.523	0.0175302	0.0220358	0.0189503
0.524	0.0174929	0.0220064	0.0189053
0.525	0.017463	0.0219851	0.0188572
0.526	0.0174271	0.021958	0.0188142
0.527	0.0173834	0.0219243	0.0187646
0.528	0.0173536	0.0219035	0.018722
0.529	0.0173114	0.0218709	0.0186744
0.53	0.0172783	0.0218441	0.0186263
0.531	0.0172472	0.0218224	0.0185872
0.532	0.0171952	0.0217791	0.0185276
0.533	0.0171688	0.0217601	0.0184875
0.534	0.0171315	0.0217328	0.0184461
0.535	0.0170943	0.0217037	0.0183962
0.536	0.0170507	0.0216674	0.0183396
0.537	0.0170271	0.0216506	0.018302
0.538	0.0169879	0.021619	0.0182581
0.539	0.0169513	0.0215895	0.0182067
0.54	0.0169174	0.0215648	0.0181632
0.541	0.0168862	0.0215377	0.0181121
0.542	0.0168438	0.0215029	0.0180623
0.543	0.0168123	0.0214773	0.0180193
0.544	0.0167725	0.0214467	0.0179744
0.545	0.016739	0.0214145	0.0179193
0.546	0.0166999	0.0213833	0.0178745
0.547	0.0166674	0.0213545	0.0178234
0.548	0.0166395	0.0213319	0.017779
0.549	0.0166053	0.021303	0.0177358
0.55	0.0165704	0.0212703	0.0176849
0.551	0.0165437	0.0212466	0.0176423
0.552	0.0165101	0.0212157	0.0175891
0.553	0.0164717	0.0211817	0.0175365
0.554	0.0164552	0.0211666	0.0174994
0.555	0.0164066	0.0211232	0.0174379
0.556	0.0163845	0.021101	0.0173953
0.557	0.0163613	0.0210799	0.017355
0.558	0.0163237	0.0210465	0.0173018
0.559	0.0162982	0.0210198	0.0172548
0.56	0.01627	0.0209922	0.0172109
0.561	0.0162399	0.0209651	0.0171588
0.562	0.016217	0.0209453	0.017121
0.563	0.016188	0.0209155	0.0170705
0.564	0.0161517	0.0208807	0.0170143
0.565	0.0161179	0.0208465	0.0169651
0.566	0.0160931	0.0208215	0.0169148
0.567	0.016076	0.020807	0.0168828
0.568	0.0160522	0.020781	0.0168357
0.569	0.0160152	0.0207433	0.0167767
0.57	0.0160015	0.0207281	0.016741
0.571	0.0159732	0.0206999	0.0166922
0.572	0.0159444	0.0206715	0.0166407
0.573	0.0159171	0.0206421	0.0165893
0.574	0.0158945	0.0206212	0.0165489
0.575	0.0158681	0.0205947	0.0165005
0.576	0.0158463	0.0205706	0.0164534
0.577	0.0158126	0.0205363	0.0164022
0.578	0.0157947	0.0205201	0.0163618
0.579	0.0157696	0.0204936	0.016316
0.58	0.0157486	0.0204742	0.0162734
0.581	0.0157316	0.0204537	0.0162307
0.582	0.015686	0.0204092	0.0161639
0.583	0.0156749	0.0203985	0.0161311
0.584	0.0156502	0.0203744	0.0160853
0.585	0.0156201	0.0203429	0.0160317
0.586	0.0156127	0.02033	0.0159994
0.587	0.0155775	0.0202971	0.0159469
0.588	0.0155464	0.0202658	0.0158878
0.589	0.0155265	0.0202459	0.015849
0.59	0.0155134	0.0202287	0.0158023
0.591	0.0154828	0.0202007	0.0157543
0.592	0.0154679	0.020188	0.0157131
0.593	0.0154345	0.0201505	0.0156574
0.594	0.015419	0.020135	0.0156206
0.595	0.0153955	0.0201159	0.015578
0.596	0.0153701	0.0200837	0.015522
0.597	0.0153454	0.0200556	0.0154726
0.598	0.0153207	0.0200323	0.0154256
0.599	0.0152956	0.0200077	0.0153735
0.6	0.0152663	0.0199756	0.0153217
0.601	0.0152387	0.0199479	0.0152711
0.602	0.0152151	0.019925	0.0152268
0.603	0.0151909	0.0199024	0.0151848
0.604	0.0151684	0.0198769	0.0151353
0.605	0.0151518	0.0198581	0.0150836
0.606	0.0151235	0.0198335	0.015044
0.607	0.0150966	0.019806	0.0149935
0.608	0.0150639	0.0197722	0.0149406
0.609	0.0150352	0.0197477	0.014894
0.61	0.0150095	0.0197213	0.014846
0.611	0.0149899	0.0197061	0.0148066
0.612	0.0149729	0.0196831	0.0147604
0.613	0.014937	0.0196493	0.0147079
0.614	0.0149213	0.0196336	0.0146725
0.615	0.0148924	0.0196072	0.0146226
0.616	0.0148595	0.0195762	0.01457
0.617	0.0148402	0.0195527	0.0145209
0.618	0.0148116	0.0195264	0.0144798
0.619	0.0147815	0.0195016	0.0144353
0.62	0.0147614	0.0194822	0.0143946
0.621	0.0147335	0.0194571	0.014344
0.622	0.0147072	0.0194345	0.0143009
0.623	0.0146702	0.0194007	0.0142454
0.624	0.0146479	0.0193801	0.0142018
0.625	0.0146261	0.0193625	0.0141647
0.626	0.0146071	0.01935	0.0141253
0.627	0.0145542	0.0193013	0.0140619
0.628	0.0145334	0.0192871	0.0140235
0.629	0.014514	0.0192677	0.0139819
0.63	0.0144838	0.0192458	0.0139378
0.631	0.0144492	0.0192166	0.0138873
0.632	0.0144332	0.0192057	0.0138483
0.633	0.0144123	0.01919	0.0138062
0.634	0.0143696	0.0191548	0.0137497
0.635	0.0143421	0.0191364	0.0137094
0.636	0.0143121	0.0191126	0.0136623
0.637	0.0142791	0.0190882	0.0136111
0.638	0.014257	0.019072	0.0135695
0.639	0.0142357	0.0190599	0.0135306
0.64	0.0142098	0.0190416	0.0134804
