L	opf	cc	jcc
0.9392	0.00534688	0.0084925	0.00490031
0.94	0.00531723	0.00838996	0.00476908
0.9408	0.00527458	0.00827802	0.00463045
0.9416	0.00523946	0.00816346	0.00448945
0.9424	0.00520835	0.00803668	0.00434124
0.9432	0.00517007	0.00791445	0.00420064
0.944	0.00514174	0.00780716	0.00407381
0.9448	0.00513836	0.00771445	0.00395242
0.9456	0.00508349	0.0075729	0.00380645
0.9464	0.00506951	0.00747177	0.00368705
0.9472	0.0050218	0.0073243	0.00353461
0.948	0.0049797	0.00720441	0.00340188
0.9488	0.00496999	0.00707269	0.00326844
0.9496	0.00495275	0.00693239	0.00313408
0.9504	0.00490944	0.00679254	0.00300145
0.9512	0.00491604	0.00665733	0.00287502
0.952	0.00487503	0.00651516	0.00274553
0.9528	0.00486113	0.00637695	0.00262699
0.9536	0.00480724	0.00621475	0.00248532
0.9544	0.00479858	0.00607497	0.00237955
0.9552	0.00480501	0.00594798	0.00226545
0.956	0.00479249	0.00582443	0.00216825
0.9568	0.00476999	0.00564935	0.0020427
0.9576	0.00471708	0.0054964	0.00193659
0.9584	0.00473176	0.00534844	0.00182789
0.9592	0.00472436	0.00517677	0.0017213
0.96	0.00469249	0.00502404	0.00162646
0.9608	0.00470008	0.00485525	0.00152882
0.9616	0.00467254	0.00471745	0.00144845
0.9624	0.00465766	0.00455601	0.00135631
0.9632	0.00468551	0.0043911	0.00127602
0.964	0.00466808	0.00423429	0.00119341
0.9648	0.00465667	0.00408539	0.00112502
0.9656	0.00464992	0.0039218	0.00105107
0.9664	0.00464366	0.0037574	0.000974632
0.9672	0.00464563	0.00359674	0.000902059
0.968	0.00465337	0.00346617	0.000853436
0.9688	0.00466712	0.00329882	0.000789901
0.9696	0.00466473	0.00315723	0.000744183
0.9704	0.00466783	0.00301189	0.000683691
0.9712	0.00466745	0.0028421	0.000639154
0.972	0.00465637	0.00272617	0.000594942
0.9728	0.00471979	0.00256546	0.000554499
0.9736	0.00470503	0.00242572	0.000507994
0.9744	0.00479164	0.00232153	0.000491005
0.9752	0.00476423	0.0021832	0.00044255
0.976	0.0047943	0.00205657	0.000416378
0.9768	0.00485785	0.00193768	0.000397763
0.9776	0.00488464	0.00181551	0.00037581
0.9784	0.00495885	0.0017177	0.000354291
0.9792	0.00497797	0.00162529	0.000337074
0.98	0.005011	0.00148987	0.000304549
0.9808	0.0051279	0.00141649	0.000297052
0.9816	0.00519528	0.00133466	0.000289794
0.9824	0.00531474	0.00124074	0.000280307
0.9832	0.00539376	0.00115095	0.000251582
0.984	0.00545322	0.00107754	0.000240014
0.9848	0.00563759	0.00101893	0.000234074
0.9856	0.00576107	0.000942911	0.000220422
0.9864	0.00585715	0.000870941	0.000212242
0.9872	0.00603854	0.000827812	0.000214042
