L	opf	cc	jcc
0.847	0.0422432	0.0341412	0.0328183
0.848	0.0421131	0.0339949	0.0326611
0.849	0.0419168	0.0337832	0.0324415
0.85	0.0416886	0.0335523	0.0322017
0.851	0.0415581	0.0333979	0.0320388
0.852	0.0413782	0.033198	0.0318296
0.853	0.0412222	0.0330383	0.0316615
0.854	0.0410523	0.0328499	0.0314623
0.855	0.040853	0.0326401	0.0312436
0.856	0.0406961	0.0324762	0.031069
0.857	0.0405141	0.0322742	0.0308582
0.858	0.0402958	0.0320441	0.0306195
0.859	0.0401599	0.0318943	0.0304587
0.86	0.0399469	0.0316622	0.0302174
0.861	0.0397911	0.0314955	0.0300418
0.862	0.0396349	0.0313269	0.0298646
0.863	0.039447	0.0311251	0.0296532
0.864	0.0391635	0.030846	0.0293619
0.865	0.0390187	0.0306812	0.029187
0.866	0.0389072	0.0305431	0.0290365
0.867	0.0386149	0.0302552	0.0287414
0.868	0.0385697	0.0301779	0.0286523
0.869	0.0383059	0.0299187	0.0283811
0.87	0.0381946	0.0297808	0.0282316
0.871	0.0380575	0.0296238	0.0280638
0.872	0.03772	0.0292831	0.0277129
0.873	0.0375335	0.0290859	0.0275047
0.874	0.0373755	0.0289128	0.0273203
0.875	0.0372786	0.0287989	0.0271945
0.876	0.0370611	0.0285587	0.0269421
0.877	0.0369206	0.0284134	0.0267835
0.878	0.0366151	0.0280961	0.0264548
0.879	0.0365239	0.0279897	0.0263357
0.88	0.0363746	0.0278179	0.02615
0.881	0.0361524	0.027585	0.0259049
0.882	0.0359381	0.0273594	0.0256667
0.883	0.0358298	0.0272374	0.0255327
0.884	0.0355904	0.0269876	0.0252708
0.885	0.0353201	0.0267246	0.0249928
0.886	0.0352207	0.0265946	0.0248478
0.887	0.035103	0.0264604	0.0246979
0.888	0.0348746	0.0262324	0.024457
0.889	0.0347042	0.0260377	0.0242487
0.89	0.0345828	0.0259021	0.0240962
0.891	0.0343823	0.0256778	0.0238605
0.892	0.0342404	0.0255171	0.0236849
0.893	0.0340578	0.0253236	0.0234728
0.894	0.0339392	0.0251847	0.0233158
0.895	0.0337408	0.0249742	0.0230906
0.896	0.0335762	0.024798	0.022898
0.897	0.033327	0.024542	0.0226279
0.898	0.0331959	0.0243904	0.0224581
0.899	0.0330087	0.0241903	0.0222486
0.9	0.0329604	0.0241066	0.0221416
0.901	0.0327492	0.0238982	0.0219188
0.902	0.0326035	0.0237246	0.0217246
0.903	0.0324332	0.0235268	0.0215116
0.904	0.0323091	0.0233862	0.0213522
0.905	0.03211	0.0231847	0.0211357
0.906	0.0320861	0.0231081	0.0210368
0.907	0.0317884	0.0228232	0.0207417
0.908	0.0316398	0.0226493	0.0205475
0.909	0.0315221	0.0225011	0.0203817
0.91	0.0313538	0.0223077	0.020167
0.911	0.0313671	0.0222729	0.0201133
0.912	0.0311381	0.0220321	0.0198588
0.913	0.0310372	0.0218651	0.0196729
0.914	0.0308654	0.0216807	0.0194692
0.915	0.0307327	0.0215157	0.0192827
0.916	0.030506	0.0212599	0.0190145
0.917	0.0303746	0.0210887	0.0188232
0.918	0.0303685	0.0210116	0.0187236
0.919	0.0301128	0.0207409	0.0184385
0.92	0.0300049	0.020582	0.0182584
0.921	0.029895	0.0204072	0.0180614
0.922	0.029716	0.0201926	0.0178353
0.923	0.0295685	0.0200002	0.0176166
0.924	0.0294885	0.0198374	0.0174361
0.925	0.0293606	0.0196666	0.0172448
0.926	0.0291919	0.0194553	0.017019
0.927	0.0289963	0.0192059	0.0167468
0.928	0.0290773	0.019165	0.0166814
0.929	0.0288986	0.0189259	0.0164244
0.93	0.028711	0.0186945	0.0161718
0.931	0.0285193	0.0184433	0.0159069
0.932	0.0283741	0.0182221	0.0156643
0.933	0.0282974	0.0180808	0.0154974
0.934	0.0281124	0.0178106	0.0152127
0.935	0.0279725	0.0176002	0.0149743
0.936	0.0278121	0.0173838	0.0147342
0.937	0.0277073	0.0172083	0.014551
0.938	0.0274858	0.0169424	0.0142615
0.939	0.0274786	0.0168102	0.0141002
0.94	0.0273391	0.0166117	0.0138813
0.941	0.0271221	0.0163377	0.0135922
0.942	0.0267989	0.015983	0.0132305
0.943	0.0268929	0.0159352	0.013147
0.944	0.0267222	0.0156798	0.0128819
0.945	0.0266024	0.0154724	0.0126483
0.946	0.0262608	0.0151087	0.0122722
0.947	0.0261322	0.01491	0.0120536
0.948	0.0260503	0.014667	0.0117996
0.949	0.0258534	0.0144144	0.0115334
0.95	0.0258622	0.014261	0.0113499
0.951	0.0257229	0.0140174	0.0111051
0.952	0.0253705	0.0136435	0.0107077
0.953	0.0252697	0.0134322	0.0104892
0.954	0.0251611	0.0131902	0.0102212
0.955	0.0248987	0.0128378	0.00986752
0.956	0.024824	0.0125997	0.00962789
0.957	0.0243852	0.0121658	0.00919311
0.958	0.0244293	0.0119726	0.00898687
0.959	0.0243427	0.0117584	0.0087614
0.96	0.0241128	0.011366	0.00839169
0.961	0.0239282	0.0110607	0.00806176
0.962	0.0239149	0.0108384	0.00784695
0.963	0.0236107	0.0104195	0.00744252
0.964	0.0234426	0.0100854	0.00713303
0.965	0.0231551	0.00968539	0.00676064
0.966	0.0230754	0.00935708	0.00643529
0.967	0.0230918	0.00907433	0.00620644
0.968	0.0230331	0.0087836	0.00593704
0.969	0.0225171	0.00827366	0.00549105
0.97	0.0224434	0.00789193	0.00519862
0.971	0.0225417	0.00767738	0.00502625
0.972	0.0223267	0.00719484	0.0046433
0.973	0.0223215	0.00682365	0.00435208
0.974	0.0223908	0.00652672	0.0041105
0.975	0.0221051	0.00605634	0.00377817
0.976	0.0220837	0.0057139	0.00352555
0.977	0.0220647	0.00531824	0.00325319
0.978	0.0221115	0.00497966	0.00303227
0.979	0.0218717	0.00454423	0.00274144
0.98	0.0220358	0.00422479	0.00252087
0.981	0.0223313	0.00386771	0.00228332
0.982	0.0227359	0.00362527	0.0021398
0.983	0.0227671	0.00325333	0.00194431
0.984	0.022965	0.00282474	0.00168701
0.985	0.0231279	0.00258301	0.0015548
0.986	0.0237282	0.00231151	0.0014165
0.987	0.024762	0.00201533	0.00122277
0.988	0.0251805	0.00179315	0.0010994
0.989	0.0269869	0.00160877	0.00104308
0.99	0.0273857	0.00132962	0.000839994
0.991	0.0306592	0.00121939	0.000806767
0.992	0.0333541	0.00115823	0.00081202
0.993	0.0379774	0.00103223	0.000779558
0.994	0.0431852	0.000930178	0.000716778
0.995	0.05257	0.0010599	0.000868152
0.996	0.0680814	0.00116712	0.000999223
0.997	0.101807	0.00142793	0.00115223
0.998	0.19121	0.00310006	0.00305325
