L	opf	cc	jcc
0.517	0.0177464	0.0257216	0.0221906
0.518	0.0177173	0.0256789	0.0221428
0.519	0.0176756	0.0256225	0.0220878
0.52	0.0176415	0.0255847	0.0220472
0.521	0.0175994	0.0255286	0.0219888
0.522	0.0175703	0.0254914	0.0219465
0.523	0.0175354	0.0254467	0.0219001
0.524	0.0174934	0.025397	0.0218462
0.525	0.0174559	0.0253497	0.021797
0.526	0.0174166	0.0253056	0.0217475
0.527	0.0173786	0.0252484	0.0216891
0.528	0.0173507	0.0252108	0.0216488
0.529	0.0173073	0.025168	0.0215986
0.53	0.0172829	0.0251273	0.0215532
0.531	0.0172392	0.0250817	0.0215009
0.532	0.0171991	0.0250332	0.0214467
0.533	0.0171622	0.0249921	0.0213974
0.534	0.0171269	0.024948	0.0213464
0.535	0.0170964	0.0249117	0.0213033
0.536	0.0170523	0.0248624	0.0212461
0.537	0.0170223	0.0248229	0.0211972
0.538	0.0169888	0.0247863	0.0211529
0.539	0.0169505	0.0247431	0.0210976
0.54	0.0169081	0.0246868	0.0210379
0.541	0.0168679	0.0246449	0.0209812
0.542	0.016834	0.0246105	0.020936
0.543	0.0168028	0.0245642	0.0208844
0.544	0.0167736	0.0245307	0.0208383
0.545	0.0167443	0.0244955	0.0207908
0.546	0.0166969	0.0244454	0.02073
0.547	0.0166727	0.0244122	0.0206839
0.548	0.0166336	0.0243704	0.0206291
0.549	0.0166029	0.0243376	0.020584
0.55	0.0165786	0.0243043	0.0205368
0.551	0.0165444	0.0242632	0.0204862
0.552	0.0165022	0.0242184	0.0204279
0.553	0.0164717	0.0241821	0.0203748
0.554	0.0164393	0.0241456	0.0203268
0.555	0.0164069	0.0241108	0.0202778
0.556	0.0163862	0.024076	0.0202291
0.557	0.0163672	0.0240513	0.0201923
0.558	0.016328	0.0240097	0.0201334
0.559	0.0162883	0.0239625	0.0200727
0.56	0.0162536	0.0239251	0.0200203
0.561	0.0162327	0.0238986	0.0199806
0.562	0.0162132	0.0238678	0.0199374
0.563	0.0161888	0.023836	0.0198914
0.564	0.0161429	0.0237882	0.0198293
0.565	0.0161194	0.0237526	0.0197805
0.566	0.0160991	0.023733	0.0197451
0.567	0.0160771	0.0237023	0.0197013
0.568	0.0160378	0.023662	0.0196459
0.569	0.0160104	0.0236321	0.0196023
0.57	0.0159848	0.0235999	0.0195563
0.571	0.0159632	0.0235608	0.0195091
0.572	0.0159391	0.0235333	0.0194674
0.573	0.0159137	0.0235061	0.0194238
0.574	0.0158924	0.023477	0.0193825
0.575	0.0158622	0.0234398	0.0193341
0.576	0.0158509	0.0234212	0.0193027
0.577	0.0158156	0.023389	0.0192574
0.578	0.0157897	0.0233485	0.0192053
0.579	0.0157807	0.0233324	0.0191788
0.58	0.0157387	0.0232866	0.0191225
0.581	0.0157153	0.02326	0.0190828
0.582	0.0156993	0.0232336	0.0190478
0.583	0.0156742	0.023206	0.019008
0.584	0.0156442	0.0231714	0.0189613
0.585	0.0156319	0.0231463	0.0189281
0.586	0.0156003	0.0231092	0.0188814
0.587	0.0155793	0.0230815	0.0188462
