L	opf	cc	jcc
0.464	0.0141455	0.0212292	0.0166647
0.465	0.0141263	0.0212004	0.0166313
0.466	0.0140823	0.0211495	0.0165789
0.467	0.0140696	0.0211307	0.0165534
0.468	0.014058	0.0211126	0.016531
0.469	0.0140358	0.0210815	0.0164978
0.47	0.0140083	0.0210481	0.0164586
0.471	0.0140035	0.0210362	0.016444
0.472	0.0139726	0.021001	0.0164047
0.473	0.0139588	0.0209814	0.0163811
0.474	0.0139187	0.0209369	0.0163333
0.475	0.0139046	0.0209119	0.0163048
0.476	0.0138987	0.0208986	0.016289
0.477	0.0138637	0.020864	0.0162459
0.478	0.0138515	0.0208375	0.0162173
0.479	0.0138206	0.0208082	0.0161821
0.48	0.0138096	0.0207896	0.0161604
0.481	0.0137836	0.0207558	0.0161236
0.482	0.0137655	0.0207311	0.0160954
0.483	0.0137509	0.0207129	0.0160742
0.484	0.0137259	0.0206804	0.0160374
0.485	0.0137036	0.0206485	0.016001
0.486	0.0136825	0.0206248	0.0159729
0.487	0.0136644	0.0205993	0.015945
0.488	0.0136546	0.020584	0.0159226
0.489	0.0136285	0.0205512	0.0158869
0.49	0.0136047	0.0205241	0.015857
0.491	0.0135863	0.0204999	0.0158246
0.492	0.0135685	0.0204714	0.0157958
0.493	0.0135497	0.0204471	0.0157655
0.494	0.0135242	0.0204169	0.0157333
0.495	0.0135166	0.020408	0.0157158
0.496	0.0134947	0.0203739	0.0156793
0.497	0.0134572	0.0203353	0.0156356
0.498	0.0134439	0.0203173	0.015613
0.499	0.0134256	0.0202923	0.0155841
0.5	0.0134058	0.0202651	0.0155539
0.501	0.0133834	0.0202434	0.015525
0.502	0.0133632	0.0202151	0.0154939
0.503	0.0133361	0.020177	0.0154516
0.504	0.0133251	0.0201664	0.0154334
0.505	0.0133079	0.020141	0.015404
0.506	0.0132776	0.0201067	0.0153631
0.507	0.0132665	0.0200975	0.0153472
0.508	0.0132525	0.0200715	0.0153208
0.509	0.0132455	0.0200574	0.0152998
0.51	0.0132139	0.0200203	0.0152555
0.511	0.0132035	0.0200033	0.0152365
0.512	0.0131854	0.0199758	0.015206
0.513	0.013149	0.0199445	0.0151675
0.514	0.0131374	0.0199264	0.015143
0.515	0.0131268	0.0199051	0.0151174
0.516	0.0130762	0.01986	0.0150656
0.517	0.0130712	0.019846	0.0150486
0.518	0.0130675	0.0198332	0.0150283
0.519	0.0130316	0.0197933	0.0149859
0.52	0.0130224	0.0197792	0.0149654
0.521	0.0129945	0.0197446	0.0149271
0.522	0.0129816	0.0197312	0.0149051
0.523	0.0129648	0.0197117	0.0148802
0.524	0.0129361	0.0196761	0.0148408
0.525	0.012921	0.0196529	0.0148136
0.526	0.0128974	0.0196288	0.0147831
0.527	0.0128676	0.0195931	0.0147394
0.528	0.0128681	0.0195843	0.0147263
0.529	0.0128411	0.0195536	0.0146921
0.53	0.0128312	0.019538	0.0146679
0.531	0.0128082	0.0195112	0.0146376
0.532	0.012777	0.0194758	0.014595
0.533	0.012759	0.0194573	0.0145729
0.534	0.0127488	0.0194357	0.0145474
0.535	0.0127305	0.0194168	0.014521
0.536	0.0127028	0.0193847	0.0144824
0.537	0.0126902	0.0193658	0.0144605
0.538	0.0126802	0.0193488	0.0144386
0.539	0.012655	0.0193248	0.0144058
0.54	0.0126329	0.0192876	0.0143666
0.541	0.0126019	0.0192584	0.014329
0.542	0.0125851	0.0192392	0.0143032
0.543	0.012577	0.0192188	0.0142811
0.544	0.0125585	0.0192002	0.0142564
0.545	0.0125568	0.0191884	0.0142365
0.546	0.0125194	0.019151	0.0141982
0.547	0.0125053	0.0191298	0.0141677
0.548	0.0124828	0.0191032	0.014137
0.549	0.0124712	0.0190891	0.0141178
0.55	0.0124593	0.0190741	0.0140947
0.551	0.0124428	0.0190501	0.0140677
0.552	0.0124043	0.0190076	0.0140194
0.553	0.0123909	0.0189896	0.0139951
0.554	0.0123714	0.0189654	0.0139673
0.555	0.012349	0.0189412	0.0139366
0.556	0.0123428	0.0189233	0.0139143
0.557	0.0123441	0.0189172	0.013903
0.558	0.0123119	0.0188858	0.0138654
0.559	0.0122799	0.0188481	0.0138234
0.56	0.0122575	0.0188216	0.0137937
0.561	0.0122527	0.0188107	0.0137738
0.562	0.0122405	0.0187915	0.0137511
0.563	0.012229	0.0187721	0.0137261
0.564	0.0121886	0.018728	0.0136783
0.565	0.0121678	0.0187021	0.0136469
0.566	0.0121639	0.0186957	0.0136357
0.567	0.0121575	0.0186807	0.0136164
0.568	0.0121096	0.0186364	0.0135651
0.569	0.01209	0.0186146	0.0135354
0.57	0.0120783	0.0185938	0.0135137
0.571	0.012066	0.0185667	0.0134858
0.572	0.0120496	0.0185482	0.0134594
0.573	0.012028	0.0185285	0.0134319
0.574	0.0120149	0.018507	0.0134064
0.575	0.0119836	0.0184724	0.0133679
0.576	0.0119916	0.018469	0.0133625
0.577	0.0119607	0.018442	0.0133279
0.578	0.0119327	0.0184037	0.0132843
0.579	0.0119388	0.0184024	0.0132794
0.58	0.0118967	0.0183568	0.0132294
0.581	0.0118768	0.0183355	0.0132028
0.582	0.0118739	0.01832	0.0131853
0.583	0.0118512	0.0182988	0.0131583
0.584	0.011823	0.0182653	0.0131205
0.585	0.011819	0.0182505	0.0131015
0.586	0.0117895	0.0182192	0.0130639
0.587	0.0117874	0.0182026	0.0130496
0.588	0.0117559	0.0181716	0.0130084
0.589	0.0117442	0.018158	0.0129884
0.59	0.0117313	0.0181403	0.0129675
0.591	0.0116894	0.0180917	0.0129113
0.592	0.0116861	0.0180846	0.0129034
0.593	0.0116564	0.0180501	0.0128664
0.594	0.0116572	0.01804	0.0128513
0.595	0.0116287	0.0180124	0.0128165
0.596	0.0116112	0.0179859	0.0127874
0.597	0.0116015	0.0179697	0.0127661
0.598	0.0115684	0.0179348	0.012729
0.599	0.0115557	0.0179168	0.0127055
0.6	0.0115385	0.0178901	0.012677
0.601	0.0115217	0.0178698	0.0126516
0.602	0.0115108	0.0178532	0.0126278
0.603	0.0114795	0.0178222	0.0125912
0.604	0.0114764	0.0178056	0.0125718
0.605	0.0114351	0.0177653	0.0125249
0.606	0.0114152	0.0177392	0.0124927
0.607	0.0113925	0.0177082	0.0124603
0.608	0.0113806	0.0176938	0.0124417
0.609	0.0113789	0.0176808	0.0124229
0.61	0.0113426	0.0176452	0.0123841
0.611	0.0113311	0.0176264	0.0123612
0.612	0.0113157	0.0176075	0.0123346
0.613	0.0112986	0.0175781	0.0123057
0.614	0.0112814	0.0175619	0.0122794
0.615	0.0112613	0.0175332	0.0122464
0.616	0.0112258	0.0174966	0.0122091
0.617	0.011233	0.0174882	0.0121936
0.618	0.0111928	0.0174512	0.0121497
0.619	0.0111783	0.0174291	0.0121246
0.62	0.0111698	0.0174192	0.0121087
0.621	0.0111463	0.0173874	0.0120725
0.622	0.0111182	0.0173498	0.0120313
0.623	0.0110949	0.0173286	0.0120047
0.624	0.0110878	0.0173147	0.0119859
0.625	0.0110503	0.0172741	0.0119382
0.626	0.011038	0.0172525	0.0119139
0.627	0.0110268	0.0172384	0.0118887
0.628	0.0110128	0.0172134	0.0118615
0.629	0.0109984	0.0171956	0.0118396
0.63	0.0109787	0.0171699	0.0118058
0.631	0.0109593	0.0171429	0.0117798
0.632	0.0109273	0.0171077	0.0117346
0.633	0.0109259	0.0171035	0.0117225
0.634	0.0108824	0.0170548	0.0116719
0.635	0.0108801	0.0170433	0.0116533
0.636	0.0108544	0.0170122	0.0116158
0.637	0.010835	0.0169923	0.0115891
0.638	0.0108184	0.0169675	0.011561
0.639	0.0108129	0.0169526	0.0115412
0.64	0.0107789	0.0169198	0.0114995
0.641	0.0107533	0.0168838	0.0114619
