L	opf	cc	jcc
0.198	1.33499	1.326	1.32582
0.199	1.32947	1.32045	1.32026
0.2	1.32399	1.31495	1.31476
0.201	1.31853	1.30945	1.30926
0.202	1.31304	1.30395	1.30376
0.203	1.3077	1.29854	1.29836
0.204	1.30229	1.29308	1.2929
0.205	1.29678	1.28754	1.28736
0.206	1.29145	1.28216	1.28198
0.207	1.28612	1.27678	1.2766
0.208	1.2807	1.27133	1.27115
0.209	1.2754	1.26596	1.2658
0.21	1.27007	1.26059	1.26043
0.211	1.26474	1.25524	1.25509
0.212	1.2594	1.24988	1.24974
0.213	1.25419	1.24461	1.24448
0.214	1.24889	1.2393	1.23917
0.215	1.2436	1.23397	1.23385
0.216	1.23839	1.22872	1.22862
0.217	1.23323	1.22353	1.22343
0.218	1.22798	1.21828	1.21819
0.219	1.22283	1.21309	1.21301
0.22	1.21772	1.20796	1.20788
0.221	1.21254	1.20275	1.20267
0.222	1.20746	1.19764	1.19757
0.223	1.20232	1.19251	1.19244
0.224	1.19727	1.18744	1.18736
0.225	1.19218	1.1823	1.18222
0.226	1.18723	1.17732	1.17722
0.227	1.18212	1.17222	1.17213
0.228	1.17715	1.16722	1.16712
0.229	1.17216	1.1622	1.16211
0.23	1.16719	1.15722	1.15711
0.231	1.16227	1.15223	1.15212
0.232	1.15734	1.14727	1.14717
0.233	1.15254	1.14241	1.14229
0.234	1.14761	1.13744	1.13732
0.235	1.14277	1.13255	1.13244
0.236	1.13793	1.12766	1.12755
0.237	1.13309	1.12276	1.12265
0.238	1.12831	1.11793	1.11783
0.239	1.12358	1.11315	1.11305
0.24	1.11876	1.10833	1.10822
0.241	1.11399	1.1035	1.10339
0.242	1.1093	1.09878	1.09867
0.243	1.10452	1.09398	1.09387
0.244	1.09981	1.08925	1.08914
0.245	1.0951	1.08451	1.08441
0.246	1.09041	1.07981	1.0797
0.247	1.08579	1.07515	1.07504
0.248	1.08113	1.07047	1.07036
0.249	1.0765	1.06583	1.06572
0.25	1.07187	1.06117	1.06106
0.251	1.06718	1.05648	1.05638
0.252	1.06265	1.05192	1.05181
0.253	1.05802	1.04728	1.04718
0.254	1.05353	1.04275	1.04264
0.255	1.04897	1.03819	1.03808
0.256	1.04452	1.03369	1.03358
0.257	1.03997	1.02914	1.02903
0.258	1.03549	1.02467	1.02455
0.259	1.03102	1.02017	1.02004
0.26	1.0266	1.01571	1.01558
0.261	1.02225	1.01132	1.01118
0.262	1.01786	1.00691	1.00677
0.263	1.01349	1.00253	1.00238
0.264	1.00907	0.998097	0.997948
0.265	1.00475	0.993733	0.993578
0.266	1.00047	0.989437	0.989278
0.267	0.996202	0.985133	0.984965
0.268	0.991824	0.980763	0.980586
0.269	0.98765	0.976525	0.976342
0.27	0.983367	0.972222	0.972031
0.271	0.9791	0.967947	0.967753
0.272	0.974888	0.963712	0.963513
0.273	0.970743	0.959525	0.959324
0.274	0.966544	0.955284	0.955082
0.275	0.96236	0.951077	0.950871
0.276	0.958208	0.946934	0.94673
0.277	0.954175	0.942846	0.942643
0.278	0.94997	0.938638	0.938439
0.279	0.945875	0.934539	0.93434
0.28	0.941834	0.930515	0.930312
0.281	0.937668	0.926351	0.926149
0.282	0.933733	0.922429	0.922226
0.283	0.929677	0.918386	0.918177
0.284	0.925675	0.9144	0.914193
0.285	0.921615	0.91037	0.910153
0.286	0.917663	0.906437	0.906213
0.287	0.913699	0.902505	0.902281
0.288	0.909722	0.898553	0.898327
0.289	0.905758	0.894619	0.894388
0.29	0.901876	0.89075	0.890518
0.291	0.897925	0.886814	0.886581
0.292	0.894005	0.88292	0.882689
0.293	0.890064	0.879029	0.878789
0.294	0.886201	0.875154	0.874915
0.295	0.882405	0.871381	0.871147
0.296	0.878489	0.867481	0.867244
0.297	0.874675	0.863678	0.863445
0.298	0.87078	0.859826	0.859593
0.299	0.867043	0.856108	0.855876
0.3	0.86323	0.852302	0.852066
