L	opf	cc	jcc
0.378	0.0160999	0.0237602	0.0164759
0.379	0.0160656	0.0237229	0.0164282
0.38	0.0160459	0.023692	0.0163973
0.381	0.0160243	0.0236648	0.016363
0.382	0.0159931	0.0236278	0.0163195
0.383	0.0159845	0.0236171	0.016299
0.384	0.0159486	0.023568	0.0162478
0.385	0.0159249	0.0235421	0.0162139
0.386	0.015888	0.0234935	0.0161618
0.387	0.0158781	0.0234849	0.0161408
0.388	0.015859	0.0234563	0.0161089
0.389	0.0158309	0.0234224	0.0160697
0.39	0.0158106	0.0233905	0.0160347
0.391	0.0157883	0.0233646	0.0160023
0.392	0.0157664	0.0233314	0.0159617
0.393	0.0157499	0.0233129	0.0159371
0.394	0.0157016	0.0232575	0.0158788
0.395	0.0156887	0.023235	0.0158511
0.396	0.0156765	0.023217	0.0158245
0.397	0.0156459	0.0231787	0.0157795
0.398	0.015625	0.023152	0.0157491
0.399	0.0155961	0.0231196	0.0157063
0.4	0.015567	0.0230859	0.015665
0.401	0.0155412	0.023045	0.0156264
0.402	0.015532	0.0230295	0.0156017
0.403	0.015502	0.0229966	0.0155615
0.404	0.0154718	0.0229564	0.0155204
0.405	0.0154661	0.0229441	0.0154995
0.406	0.015433	0.0229055	0.0154531
0.407	0.0154061	0.0228685	0.0154129
0.408	0.0153973	0.0228521	0.0153878
0.409	0.0153571	0.0228095	0.0153397
0.41	0.0153402	0.0227806	0.0153065
0.411	0.0153144	0.0227494	0.0152662
0.412	0.0152884	0.0227172	0.0152288
0.413	0.0152786	0.0227031	0.0152057
0.414	0.0152463	0.022664	0.0151604
0.415	0.0152291	0.0226433	0.0151356
0.416	0.0151964	0.0225934	0.0150856
0.417	0.0151816	0.0225779	0.0150583
0.418	0.0151493	0.0225355	0.0150112
0.419	0.0151493	0.0225283	0.0149955
0.42	0.0151189	0.0224898	0.0149553
0.421	0.0150983	0.0224646	0.0149236
0.422	0.0150753	0.0224339	0.0148887
0.423	0.0150415	0.0223954	0.0148408
0.424	0.0150177	0.0223651	0.0148041
0.425	0.0149872	0.0223256	0.0147633
0.426	0.0149771	0.0223108	0.01474
0.427	0.0149546	0.0222805	0.0147004
0.428	0.0149247	0.0222387	0.0146641
0.429	0.0149091	0.0222267	0.0146341
0.43	0.0148875	0.0221918	0.0145971
0.431	0.0148745	0.0221706	0.0145692
0.432	0.0148501	0.0221424	0.0145343
0.433	0.0148232	0.0221037	0.0144914
0.434	0.0147828	0.0220638	0.0144496
0.435	0.0147722	0.0220458	0.0144233
0.436	0.0147591	0.0220239	0.0143887
0.437	0.0147207	0.0219807	0.0143438
0.438	0.0147152	0.0219669	0.0143265
0.439	0.0146944	0.0219382	0.014291
0.44	0.0146539	0.0218947	0.0142406
0.441	0.0146298	0.0218671	0.0142028
0.442	0.0146125	0.0218421	0.014173
0.443	0.0145937	0.0218115	0.0141396
0.444	0.0145693	0.02178	0.0141001
0.445	0.0145374	0.0217436	0.0140629
0.446	0.0145124	0.021714	0.0140264
0.447	0.0145056	0.021696	0.0140066
0.448	0.0144828	0.0216696	0.0139738
0.449	0.0144598	0.0216378	0.0139348
0.45	0.0144319	0.0216048	0.0138907
0.451	0.0144136	0.0215807	0.013863
0.452	0.0144006	0.0215648	0.0138379
0.453	0.0143908	0.0215403	0.0138119
0.454	0.0143489	0.0214957	0.0137629
0.455	0.0143183	0.021461	0.013719
0.456	0.0143036	0.0214382	0.0136935
0.457	0.0143053	0.0214297	0.0136746
0.458	0.0142695	0.0213909	0.0136275
0.459	0.0142424	0.0213568	0.0135893
0.46	0.0142162	0.0213184	0.013551
0.461	0.0142058	0.0213033	0.013531
0.462	0.0141942	0.0212846	0.0135014
0.463	0.0141672	0.0212516	0.0134649
0.464	0.0141392	0.0212215	0.013428
0.465	0.0141135	0.0211877	0.0133869
0.466	0.0140947	0.0211619	0.0133583
0.467	0.0140808	0.0211438	0.013333
0.468	0.0140397	0.0210937	0.0132796
0.469	0.0140243	0.0210773	0.013252
0.47	0.0140101	0.0210556	0.0132254
0.471	0.0139839	0.0210236	0.0131843
0.472	0.0139643	0.0209954	0.0131591
0.473	0.0139467	0.0209664	0.0131224
0.474	0.0139394	0.0209511	0.0130989
0.475	0.0139019	0.0209167	0.0130543
0.476	0.0138931	0.0208983	0.0130338
0.477	0.0138538	0.0208557	0.0129865
0.478	0.0138437	0.0208358	0.0129595
0.479	0.0138195	0.0208047	0.0129247
0.48	0.0137974	0.0207739	0.0128889
0.481	0.0137905	0.0207552	0.0128666
0.482	0.0137628	0.020731	0.0128277
0.483	0.0137554	0.0207138	0.0128065
0.484	0.013732	0.0206866	0.0127747
0.485	0.0137006	0.0206495	0.0127338
0.486	0.0136827	0.0206176	0.0126998
0.487	0.013667	0.020602	0.0126704
0.488	0.0136462	0.0205719	0.0126414
0.489	0.013626	0.0205438	0.0126068
0.49	0.0136039	0.020522	0.0125699
0.491	0.0135924	0.0205058	0.0125523
0.492	0.0135624	0.0204667	0.0125055
0.493	0.0135357	0.0204357	0.0124688
0.494	0.0135218	0.0204153	0.0124429
0.495	0.0135077	0.020395	0.0124187
0.496	0.0134855	0.0203667	0.012382
0.497	0.0134725	0.0203495	0.0123559
0.498	0.0134474	0.020318	0.0123241
0.499	0.0134053	0.0202703	0.0122728
0.5	0.0134106	0.0202702	0.0122607
0.501	0.0133789	0.0202341	0.0122217
0.502	0.013361	0.0202132	0.0121908
0.503	0.01334	0.0201856	0.012156
0.504	0.0133347	0.0201728	0.012144
0.505	0.0133132	0.02015	0.0121069
0.506	0.0132908	0.0201229	0.0120764
0.507	0.0132641	0.0200802	0.0120347
0.508	0.0132601	0.0200722	0.0120185
0.509	0.0132371	0.0200464	0.0119845
0.51	0.013192	0.0200017	0.0119279
0.511	0.0131811	0.0199848	0.0119085
0.512	0.0131748	0.0199695	0.0118862
0.513	0.0131476	0.019939	0.0118511
0.514	0.0131318	0.0199223	0.0118227
0.515	0.0131253	0.0199061	0.011803
0.516	0.0130893	0.0198664	0.0117549
0.517	0.0130717	0.0198473	0.0117247
0.518	0.0130449	0.0198137	0.0116864
0.519	0.0130357	0.0198028	0.0116699
0.52	0.0130242	0.0197788	0.0116373
0.521	0.0129798	0.0197337	0.0115869
0.522	0.0129814	0.019726	0.0115769
0.523	0.0129529	0.019696	0.0115369
0.524	0.012943	0.0196836	0.0115162
0.525	0.0129201	0.0196523	0.0114779
0.526	0.0128914	0.0196199	0.0114414
0.527	0.0128718	0.0195971	0.0114095
0.528	0.0128468	0.0195636	0.0113708
0.529	0.0128576	0.0195734	0.0113685
0.53	0.0128268	0.0195305	0.0113219
0.531	0.0128125	0.0195134	0.0112964
0.532	0.0127899	0.0194917	0.0112594
0.533	0.012775	0.0194688	0.0112324
0.534	0.0127598	0.0194494	0.0112087
0.535	0.012727	0.0194115	0.011162
0.536	0.0127275	0.0194054	0.0111476
0.537	0.0126843	0.0193617	0.0111008
0.538	0.012662	0.0193383	0.0110705
0.539	0.0126582	0.0193202	0.0110482
0.54	0.0126386	0.0193001	0.0110141
0.541	0.0126108	0.0192642	0.0109719
0.542	0.0125889	0.0192396	0.0109378
0.543	0.0125747	0.0192256	0.0109149
0.544	0.0125541	0.0191952	0.010885
0.545	0.0125425	0.0191736	0.0108528
0.546	0.0125327	0.0191662	0.0108307
0.547	0.012508	0.0191325	0.0107978
0.548	0.0124858	0.0191048	0.0107637
0.549	0.0124758	0.0190919	0.0107417
0.55	0.0124574	0.0190662	0.0107038
0.551	0.0124281	0.0190327	0.0106603
0.552	0.0124153	0.0190182	0.0106368
0.553	0.0124184	0.0190141	0.0106261
0.554	0.012381	0.0189721	0.010581
0.555	0.0123611	0.0189521	0.0105481
0.556	0.0123486	0.0189285	0.0105181
0.557	0.0123165	0.0188895	0.0104783
0.558	0.0123133	0.0188839	0.010458
0.559	0.0122946	0.0188593	0.0104306
0.56	0.0122692	0.0188297	0.0103898
0.561	0.0122442	0.0188007	0.0103536
0.562	0.0122321	0.0187858	0.0103335
0.563	0.0122244	0.0187637	0.0103067
0.564	0.0121879	0.0187305	0.0102569
0.565	0.0121729	0.018704	0.010231
0.566	0.0121586	0.0186908	0.0102025
0.567	0.0121502	0.0186755	0.0101831
0.568	0.0121215	0.018645	0.0101452
0.569	0.0121053	0.0186213	0.0101124
0.57	0.0120956	0.0186041	0.0100858
0.571	0.0120726	0.0185803	0.0100523
0.572	0.0120522	0.0185552	0.0100218
0.573	0.0120196	0.0185207	0.00998221
0.574	0.0120204	0.0185073	0.00995972
0.575	0.0120009	0.018483	0.00992999
0.576	0.0119914	0.0184756	0.00991381
0.577	0.0119601	0.018434	0.00986566
0.578	0.0119386	0.0184079	0.00983083
0.579	0.0119104	0.0183729	0.00979227
0.58	0.0119048	0.0183669	0.00976747
0.581	0.0118849	0.0183426	0.00973583
0.582	0.0118859	0.0183382	0.00972891
0.583	0.0118583	0.0183039	0.00968337
0.584	0.011851	0.0182897	0.00966194
0.585	0.0118107	0.0182468	0.00961773
0.586	0.0117947	0.018228	0.00958659
0.587	0.0117595	0.0181872	0.00954417
0.588	0.011752	0.018173	0.00951515
0.589	0.0117497	0.0181599	0.0094985
0.59	0.0117137	0.0181279	0.00946041
0.591	0.0117141	0.0181136	0.00944267
0.592	0.0116788	0.0180762	0.00939808
0.593	0.0116488	0.0180369	0.00935474
0.594	0.0116495	0.018029	0.00934116
0.595	0.0116175	0.0179989	0.00930193
0.596	0.0116234	0.0179928	0.00928379
0.597	0.0115988	0.0179697	0.00925265
0.598	0.0115773	0.0179408	0.00921425
0.599	0.0115461	0.0179056	0.00917441
0.6	0.0115307	0.0178864	0.00914939
0.601	0.0115475	0.017899	0.00915543
0.602	0.0114936	0.0178341	0.00907984
0.603	0.0114645	0.017802	0.00904757
0.604	0.0114419	0.0177781	0.009018
0.605	0.0114511	0.0177798	0.0089999
0.606	0.0114062	0.0177305	0.00895829
0.607	0.0114113	0.0177288	0.0089443
0.608	0.0113908	0.0177039	0.00891139
0.609	0.011367	0.0176709	0.00887911
0.61	0.0113461	0.0176488	0.00884739
0.611	0.0113455	0.0176385	0.00882372
0.612	0.0113241	0.0176143	0.0087922
0.613	0.0112883	0.0175729	0.00874956
0.614	0.0112743	0.017551	0.00872549
0.615	0.0112554	0.0175295	0.00869257
0.616	0.0112325	0.0174984	0.0086575
0.617	0.0112187	0.0174869	0.00863835
0.618	0.0112095	0.0174671	0.00860474
0.619	0.0111859	0.0174339	0.00857552
0.62	0.0111687	0.0174079	0.00854033
0.621	0.0111311	0.0173691	0.00849995
0.622	0.0111263	0.0173597	0.00847526
0.623	0.011101	0.0173293	0.00843736
0.624	0.0110744	0.0173008	0.00840473
0.625	0.0110568	0.0172796	0.00837513
0.626	0.0110401	0.0172471	0.00834928
0.627	0.011021	0.0172293	0.00831587
0.628	0.0110122	0.0172123	0.00828978
0.629	0.0109911	0.0171887	0.00826361
0.63	0.0109815	0.0171685	0.00823271
0.631	0.0109484	0.0171324	0.0081999
0.632	0.0109328	0.017108	0.00816544
0.633	0.0109089	0.0170852	0.00813363
0.634	0.0108933	0.0170608	0.00810253
0.635	0.0108567	0.0170286	0.00805925
0.636	0.0108649	0.017027	0.00805393
0.637	0.0108392	0.0169913	0.00801213
0.638	0.0108036	0.0169552	0.00796345
0.639	0.0108256	0.0169603	0.00797892
0.64	0.0107785	0.0169206	0.007919
0.641	0.0107674	0.0169039	0.00789601
