prob	ls
0.6668	173.98
0.6664	174.17
0.666	174.28
0.6656	174.6
0.6652	174.71
0.6648	174.89
0.6644	175.0
0.664	175.09
0.6636	175.19
0.6632	175.35
0.6628	175.61
0.6624	175.65
0.662	175.83
0.6616	176.11
0.6612	176.46
0.6608	176.78
0.6604	176.82
0.66	176.94
0.6596	177.19
0.6592	177.34
0.6588	177.48
0.6584	177.58
0.658	177.67
0.6576	177.76
0.6572	177.86
0.6568	177.95
0.6564	178.17
0.656	178.28
0.6556	178.37
0.6552	178.41
0.6548	178.47
0.6544	178.65
0.654	178.69
0.6536	178.85
0.6532	178.94
0.6528	179.19
0.6524	179.41
0.652	179.52
0.6516	179.63
0.6512	179.71
0.6508	179.81
0.6504	180.0
0.65	180.0
0.6496	180.0
0.6492	180.08
0.6488	180.31
0.6484	180.57
0.648	180.69
0.6476	180.84
0.6472	181.05
0.6468	181.22
0.6464	181.34
0.646	181.37
0.6456	181.44
0.6452	181.6
0.6448	181.71
0.6444	181.9
0.644	182.0
0.6436	182.18
0.6432	182.36
0.6428	182.39
0.6424	182.57
0.642	182.67
0.6416	182.81
0.6412	182.89
0.6408	182.98
0.6404	183.29
0.64	183.34
0.6396	183.41
0.6392	183.5
0.6388	183.52
0.6384	183.71
0.638	183.84
0.6376	183.95
0.6372	184.08
0.6368	184.28
0.6364	184.37
0.636	184.47
0.6356	184.83
0.6352	185.0
0.6348	185.04
0.6344	185.14
0.634	185.17
0.6336	185.41
0.6332	185.48
0.6328	185.5
0.6324	185.58
0.632	185.68
0.6316	185.81
0.6312	185.89
0.6308	186.0
0.6304	186.24
0.63	186.32
0.6296	186.41
0.6292	186.47
0.6288	186.6
0.6284	186.73
0.628	186.86
0.6276	187.13
0.6272	187.3
0.6268	187.42
0.6264	187.57
0.626	187.71
0.6256	187.83
0.6252	187.96
0.6248	188.17
0.6244	188.41
0.624	188.52
0.6236	188.67
0.6232	188.84
0.6228	189.11
0.6224	189.19
0.622	189.37
0.6216	189.56
0.6212	189.78
0.6208	189.98
0.6204	190.0
0.62	190.24
0.6196	190.56
0.6192	190.77
0.6188	190.97
0.6184	191.0
0.618	191.05
0.6176	191.15
0.6172	191.29
0.6168	191.39
0.6164	191.62
0.616	191.88
0.6156	192.0
0.6152	192.27
0.6148	192.44
0.6144	192.56
0.614	192.68
0.6136	192.72
0.6132	192.78
0.6128	192.99
0.6124	193.07
0.612	193.1
0.6116	193.25
0.6112	193.53
0.6108	193.8
0.6104	193.91
0.61	194.0
0.6096	194.32
0.6092	194.36
0.6088	194.64
0.6084	194.71
0.608	194.71
0.6076	194.71
0.6072	194.71
0.6068	194.76
0.6064	194.89
0.606	195.09
0.6056	195.14
0.6052	195.28
0.6048	195.48
0.6044	195.54
0.604	195.75
0.6036	195.89
0.6032	195.95
0.6028	196.21
0.6024	196.41
0.602	196.6
0.6016	196.71
0.6012	196.94
0.6008	197.0
0.6004	197.06
0.6	197.18
0.5996	197.22
0.5992	197.31
0.5988	197.47
0.5984	197.48
0.598	197.5
0.5976	197.51
0.5972	197.6
0.5968	197.69
0.5964	197.8
0.596	197.98
0.5956	198.12
0.5952	198.25
0.5948	198.37
0.5944	198.52
0.594	198.62
0.5936	198.71
0.5932	198.88
0.5928	198.94
0.5924	199.07
0.592	199.31
0.5916	199.4
0.5912	199.86
0.5908	200.03
0.5904	200.19
0.59	200.36
0.5896	200.43
0.5892	200.7
0.5888	200.76
0.5884	200.78
0.588	200.96
0.5876	201.08
0.5872	201.26
0.5868	201.36
0.5864	201.37
0.586	201.44
0.5856	201.5
0.5852	201.68
0.5848	201.77
0.5844	201.84
0.584	201.95
0.5836	202.44
0.5832	202.59
0.5828	202.71
0.5824	202.78
0.582	202.82
0.5816	202.97
0.5812	203.06
0.5808	203.08
0.5804	203.11
0.58	203.22
0.5796	203.34
0.5792	203.47
0.5788	203.56
0.5784	203.71
0.578	203.91
0.5776	204.09
0.5772	204.39
0.5768	204.48
0.5764	204.65
0.576	204.77
0.5756	205.0
0.5752	205.14
0.5748	205.23
0.5744	205.33
0.574	205.46
0.5736	205.69
0.5732	205.88
0.5728	206.06
0.5724	206.3
0.572	206.52
0.5716	206.59
0.5712	206.88
0.5708	207.26
0.5704	207.45
0.57	207.67
0.5696	207.92
0.5692	208.1
0.5688	208.2
0.5684	208.26
0.568	208.44
0.5676	208.46
0.5672	208.48
0.5668	208.56
0.5664	208.83
0.566	209.0
0.5656	209.05
0.5652	209.15
0.5648	209.33
0.5644	209.47
0.564	209.52
0.5636	209.76
0.5632	209.84
0.5628	210.0
0.5624	210.0
0.562	210.0
0.5616	210.0
0.5612	210.19
0.5608	210.34
0.5604	210.55
0.56	210.65
0.5596	210.72
0.5592	210.8
0.5588	210.85
0.5584	211.0
0.558	211.0
0.5576	211.12
0.5572	211.19
0.5568	211.24
0.5564	211.34
0.556	211.62
0.5556	211.72
0.5552	211.82
0.5548	212.0
0.5544	212.0
0.554	212.14
0.5536	212.36
0.5532	212.54
0.5528	212.74
0.5524	212.84
0.552	212.97
0.5516	213.25
0.5512	213.4
0.5508	213.65
0.5504	213.69
0.55	213.71
0.5496	213.78
0.5492	213.92
0.5488	214.0
0.5484	214.08
0.548	214.38
0.5476	214.5
0.5472	214.58
0.5468	214.65
0.5464	214.71
0.546	214.72
0.5456	214.84
0.5452	214.92
0.5448	215.04
0.5444	215.1
0.544	215.3
0.5436	215.48
0.5432	215.84
0.5428	216.1
0.5424	216.28
0.542	216.36
0.5416	216.44
0.5412	216.56
0.5408	216.65
0.5404	216.75
0.54	216.86
0.5396	217.0
0.5392	217.16
0.5388	217.45
0.5384	217.56
0.538	217.78
0.5376	217.95
0.5372	218.06
0.5368	218.11
0.5364	218.38
0.536	218.73
0.5356	218.94
0.5352	219.0
0.5348	219.0
0.5344	219.0
0.534	219.15
0.5336	219.23
0.5332	219.35
0.5328	219.42
0.5324	219.48
0.532	219.67
0.5316	219.75
0.5312	219.87
0.5308	219.95
0.5304	219.99
